Date	Time	NumDate	Date Time	Tank 1	Tank 2
7-Jul-07	6:56:42 AM	7/7/07	7/7/07 6:56	27.57333333	27.05333333
7-Jul-07	7:12:05 AM	7/7/07	7/7/07 7:12	27.57333333	26.94
7-Jul-07	7:27:26 AM	7/7/07	7/7/07 7:27	27.58	26.9
7-Jul-07	7:42:49 AM	7/7/07	7/7/07 7:42	27.58666667	26.88
7-Jul-07	7:58:10 AM	7/7/07	7/7/07 7:58	27.6	27.19333333
7-Jul-07	8:13:40 AM	7/7/07	7/7/07 8:13	27.59333333	27.86
7-Jul-07	8:29:01 AM	7/7/07	7/7/07 8:29	27.56666667	27.73333333
7-Jul-07	8:44:24 AM	7/7/07	7/7/07 8:44	27.58666667	27.62666667
7-Jul-07	8:59:45 AM	7/7/07	7/7/07 8:59	27.57333333	27.58
7-Jul-07	9:15:08 AM	7/7/07	7/7/07 9:15	27.64	27.56666667
7-Jul-07	9:30:29 AM	7/7/07	7/7/07 9:30	27.73333333	27.55333333
7-Jul-07	9:45:52 AM	7/7/07	7/7/07 9:45	27.79333333	27.59333333
7-Jul-07	10:01:20 AM	7/7/07	7/7/07 10:01	27.9	28.14666667
7-Jul-07	10:16:43 AM	7/7/07	7/7/07 10:16	28.01333333	28.80666667
7-Jul-07	10:32:04 AM	7/7/07	7/7/07 10:32	28.06	28.75333333
7-Jul-07	10:47:27 AM	7/7/07	7/7/07 10:47	28.12	28.7
7-Jul-07	11:02:50 AM	7/7/07	7/7/07 11:02	28.16666667	28.69333333
7-Jul-07	11:18:11 AM	7/7/07	7/7/07 11:18	28.26	28.7
7-Jul-07	11:33:34 AM	7/7/07	7/7/07 11:33	28.34666667	28.66
7-Jul-07	11:48:55 AM	7/7/07	7/7/07 11:48	28.35333333	28.55333333
7-Jul-07	12:04:25 PM	7/7/07	7/7/07 12:04	28.35333333	29.07333333
7-Jul-07	12:19:46 PM	7/7/07	7/7/07 12:19	28.37333333	29.74
7-Jul-07	12:35:09 PM	7/7/07	7/7/07 12:35	28.4	29.77333333
7-Jul-07	12:50:30 PM	7/7/07	7/7/07 12:50	28.46	29.69333333
7-Jul-07	1:05:53 PM	7/7/07	7/7/07 13:05	28.49333333	29.59333333
7-Jul-07	1:21:13 PM	7/7/07	7/7/07 13:21	28.58666667	29.46666667
7-Jul-07	1:36:36 PM	7/7/07	7/7/07 13:36	28.57333333	29.40666667
7-Jul-07	1:51:57 PM	7/7/07	7/7/07 13:51	28.65333333	30.01333333
7-Jul-07	2:07:28 PM	7/7/07	7/7/07 14:07	28.65333333	30.67333333
7-Jul-07	2:22:51 PM	7/7/07	7/7/07 14:22	28.72666667	30.76666667
7-Jul-07	2:38:11 PM	7/7/07	7/7/07 14:38	28.80666667	30.63333333
7-Jul-07	2:53:34 PM	7/7/07	7/7/07 14:53	28.84666667	30.5
7-Jul-07	3:08:55 PM	7/7/07	7/7/07 15:08	28.88666667	30.43333333
7-Jul-07	3:24:18 PM	7/7/07	7/7/07 15:24	28.89333333	30.74
7-Jul-07	3:39:39 PM	7/7/07	7/7/07 15:39	28.88666667	31.16
7-Jul-07	3:55:02 PM	7/7/07	7/7/07 15:55	28.87333333	31
7-Jul-07	4:10:29 PM	7/7/07	7/7/07 16:10	28.89333333	30.99333333
7-Jul-07	4:25:52 PM	7/7/07	7/7/07 16:25	28.92	30.98666667
7-Jul-07	4:41:13 PM	7/7/07	7/7/07 16:41	28.88666667	30.98666667
7-Jul-07	4:56:36 PM	7/7/07	7/7/07 16:56	28.90666667	30.56666667
7-Jul-07	5:11:57 PM	7/7/07	7/7/07 17:11	28.92666667	29.18666667
7-Jul-07	5:27:20 PM	7/7/07	7/7/07 17:27	28.89333333	28.04
7-Jul-07	5:42:41 PM	7/7/07	7/7/07 17:42	28.89333333	27.9
7-Jul-07	5:58:04 PM	7/7/07	7/7/07 17:58	28.90666667	27.91333333
7-Jul-07	6:13:33 PM	7/7/07	7/7/07 18:13	28.88666667	27.91333333
7-Jul-07	6:28:54 PM	7/7/07	7/7/07 18:28	28.88	27.9
7-Jul-07	6:44:17 PM	7/7/07	7/7/07 18:44	28.92	27.9
7-Jul-07	6:59:38 PM	7/7/07	7/7/07 18:59	28.90666667	27.90666667
7-Jul-07	7:15:02 PM	7/7/07	7/7/07 19:15	28.86666667	27.90666667
7-Jul-07	7:30:22 PM	7/7/07	7/7/07 19:30	28.89333333	27.9
7-Jul-07	7:45:45 PM	7/7/07	7/7/07 19:45	28.87333333	27.90666667
7-Jul-07	8:01:16 PM	7/7/07	7/7/07 20:01	28.89333333	27.90666667
7-Jul-07	8:16:39 PM	7/7/07	7/7/07 20:16	28.9	27.90666667
7-Jul-07	8:32:03 PM	7/7/07	7/7/07 20:32	28.88666667	27.90666667
7-Jul-07	8:47:26 PM	7/7/07	7/7/07 20:47	28.87333333	27.90666667
7-Jul-07	9:02:47 PM	7/7/07	7/7/07 21:02	28.86	27.77333333
7-Jul-07	9:18:10 PM	7/7/07	7/7/07 21:18	28.81333333	27.70666667
7-Jul-07	9:33:33 PM	7/7/07	7/7/07 21:33	28.74	27.61333333
7-Jul-07	9:48:54 PM	7/7/07	7/7/07 21:48	28.72666667	27.52666667
7-Jul-07	10:04:24 PM	7/7/07	7/7/07 22:04	28.68	27.45333333
7-Jul-07	10:19:45 PM	7/7/07	7/7/07 22:19	28.64666667	27.4
7-Jul-07	10:35:08 PM	7/7/07	7/7/07 22:35	28.54	27.24
7-Jul-07	10:50:29 PM	7/7/07	7/7/07 22:50	28.46666667	27.01333333
7-Jul-07	11:05:52 PM	7/7/07	7/7/07 23:05	28.35333333	26.90666667
7-Jul-07	11:21:13 PM	7/7/07	7/7/07 23:21	28.28	27.53333333
7-Jul-07	11:36:36 PM	7/7/07	7/7/07 23:36	28.16666667	27.72666667
7-Jul-07	11:51:57 PM	7/7/07	7/7/07 23:51	28.1	27.55
8-Jul-07	12:01:16 AM	7/8/07	7/8/07 0:01	28.04	27.40666667
8-Jul-07	12:16:39 AM	7/8/07	7/8/07 0:16	27.94	27.24
8-Jul-07	12:32:03 AM	7/8/07	7/8/07 0:32	27.87333333	27.02
8-Jul-07	12:47:26 AM	7/8/07	7/8/07 0:47	27.79333333	26.89333333
8-Jul-07	1:02:47 AM	7/8/07	7/8/07 1:02	27.71333333	27.06666667
8-Jul-07	1:18:10 AM	7/8/07	7/8/07 1:18	27.62666667	27.7
8-Jul-07	1:33:31 AM	7/8/07	7/8/07 1:33	27.52	27.5
8-Jul-07	1:48:54 AM	7/8/07	7/8/07 1:48	27.4	27.22
8-Jul-07	2:04:24 AM	7/8/07	7/8/07 2:04	27.25333333	26.92
8-Jul-07	2:19:45 AM	7/8/07	7/8/07 2:19	27.13333333	27.37333333
8-Jul-07	2:35:08 AM	7/8/07	7/8/07 2:35	27	27.74666667
8-Jul-07	2:50:29 AM	7/8/07	7/8/07 2:50	26.86	27.44666667
8-Jul-07	3:05:52 AM	7/8/07	7/8/07 3:05	26.76666667	27.18666667
8-Jul-07	3:21:13 AM	7/8/07	7/8/07 3:21	26.7	26.92
8-Jul-07	3:36:39 AM	7/8/07	7/8/07 3:36	26.62	27.22
8-Jul-07	3:52:00 AM	7/8/07	7/8/07 3:52	26.52666667	27.72666667
8-Jul-07	4:07:30 AM	7/8/07	7/8/07 4:07	26.44666667	27.48
8-Jul-07	4:22:51 AM	7/8/07	7/8/07 4:22	26.32666667	27.21333333
8-Jul-07	4:38:14 AM	7/8/07	7/8/07 4:38	26.22666667	26.88666667
8-Jul-07	4:53:35 AM	7/8/07	7/8/07 4:53	26.17142857	27.14285714
9-Jul-07	2:27:31 PM	7/9/07	7/9/07 14:27	29.14666667	27.04666667
9-Jul-07	2:42:52 PM	7/9/07	7/9/07 14:42	28.7	26.92666667
9-Jul-07	2:58:17 PM	7/9/07	7/9/07 14:58	28.64	27.64
9-Jul-07	3:13:38 PM	7/9/07	7/9/07 15:13	28.58666667	28.53333333
9-Jul-07	3:29:01 PM	7/9/07	7/9/07 15:29	28.65333333	29.32
9-Jul-07	3:44:21 PM	7/9/07	7/9/07 15:44	28.68666667	30.04666667
9-Jul-07	3:59:44 PM	7/9/07	7/9/07 15:59	28.72	30.66
9-Jul-07	4:15:03 PM	7/9/07	7/9/07 16:15	28.76	31.14666667
9-Jul-07	4:30:29 PM	7/9/07	7/9/07 16:30	28.78	31.5
9-Jul-07	4:45:50 PM	7/9/07	7/9/07 16:45	28.7	31.76666667
9-Jul-07	5:01:20 PM	7/9/07	7/9/07 17:01	28.72666667	30.64666667
9-Jul-07	5:16:41 PM	7/9/07	7/9/07 17:16	28.70666667	28.72
9-Jul-07	5:32:03 PM	7/9/07	7/9/07 17:32	28.68666667	27.76
9-Jul-07	5:47:26 PM	7/9/07	7/9/07 17:47	28.64666667	27.56666667
9-Jul-07	6:02:48 PM	7/9/07	7/9/07 18:02	28.58666667	27.47333333
9-Jul-07	6:18:10 PM	7/9/07	7/9/07 18:18	28.68666667	27.44666667
9-Jul-07	6:33:31 PM	7/9/07	7/9/07 18:33	28.73333333	27.45333333
9-Jul-07	6:48:57 PM	7/9/07	7/9/07 18:48	28.76	27.43333333
9-Jul-07	7:04:24 PM	7/9/07	7/9/07 19:04	28.84	27.41333333
9-Jul-07	7:19:47 PM	7/9/07	7/9/07 19:19	28.84666667	27.36666667
9-Jul-07	7:35:08 PM	7/9/07	7/9/07 19:35	28.83333333	27.32
9-Jul-07	7:50:34 PM	7/9/07	7/9/07 19:50	28.88666667	27.30666667
9-Jul-07	8:05:55 PM	7/9/07	7/9/07 20:05	28.90666667	27.32666667
9-Jul-07	8:21:18 PM	7/9/07	7/9/07 20:21	28.88	27.24
9-Jul-07	8:36:39 PM	7/9/07	7/9/07 20:36	28.86666667	27.12666667
9-Jul-07	8:52:01 PM	7/9/07	7/9/07 20:52	28.79333333	26.89333333
9-Jul-07	9:07:22 PM	7/9/07	7/9/07 21:07	28.66666667	27.38666667
9-Jul-07	9:22:45 PM	7/9/07	7/9/07 21:22	28.54666667	27.73333333
9-Jul-07	9:38:07 PM	7/9/07	7/9/07 21:38	28.44666667	27.5
9-Jul-07	9:53:28 PM	7/9/07	7/9/07 21:53	28.35333333	27.40666667
9-Jul-07	10:08:50 PM	7/9/07	7/9/07 22:08	28.31333333	27.28666667
9-Jul-07	10:24:11 PM	7/9/07	7/9/07 22:24	28.3	27.18
9-Jul-07	10:39:34 PM	7/9/07	7/9/07 22:39	28.25333333	27.14
9-Jul-07	10:54:55 PM	7/9/07	7/9/07 22:54	28.27333333	27.07333333
9-Jul-07	11:10:18 PM	7/9/07	7/9/07 23:10	28.20666667	26.94666667
9-Jul-07	11:25:39 PM	7/9/07	7/9/07 23:25	28.19333333	26.91333333
9-Jul-07	11:41:05 PM	7/9/07	7/9/07 23:41	28.16666667	27.31333333
9-Jul-07	11:56:25 PM	7/9/07	7/9/07 23:56	28.125	27.825
10-Jul-07	12:01:34 AM	7/10/07	7/10/07 0:01	28.12666667	27.70666667
10-Jul-07	12:16:55 AM	7/10/07	7/10/07 0:16	28.08	27.52
10-Jul-07	12:32:17 AM	7/10/07	7/10/07 0:32	28.05333333	27.43333333
10-Jul-07	12:47:38 AM	7/10/07	7/10/07 0:47	28.04	27.39333333
10-Jul-07	1:03:01 AM	7/10/07	7/10/07 1:03	28.02	27.25333333
10-Jul-07	1:18:24 AM	7/10/07	7/10/07 1:18	27.97333333	27.14
10-Jul-07	1:33:45 AM	7/10/07	7/10/07 1:33	27.96	27.08
10-Jul-07	1:49:08 AM	7/10/07	7/10/07 1:49	27.94	26.94666667
10-Jul-07	2:04:28 AM	7/10/07	7/10/07 2:04	27.91333333	27
10-Jul-07	2:19:51 AM	7/10/07	7/10/07 2:19	27.88666667	27.66
10-Jul-07	2:35:12 AM	7/10/07	7/10/07 2:35	27.75333333	27.7
10-Jul-07	2:50:34 AM	7/10/07	7/10/07 2:50	27.66666667	27.44666667
10-Jul-07	3:05:55 AM	7/10/07	7/10/07 3:05	27.58	27.24
10-Jul-07	3:21:18 AM	7/10/07	7/10/07 3:21	27.49333333	27.04666667
10-Jul-07	3:36:39 AM	7/10/07	7/10/07 3:36	27.40666667	26.86
10-Jul-07	3:52:02 AM	7/10/07	7/10/07 3:52	27.38666667	27.36666667
10-Jul-07	4:07:23 AM	7/10/07	7/10/07 4:07	27.34666667	27.72
10-Jul-07	4:22:45 AM	7/10/07	7/10/07 4:22	27.3	27.54666667
10-Jul-07	4:38:06 AM	7/10/07	7/10/07 4:38	27.27333333	27.44666667
10-Jul-07	4:53:29 AM	7/10/07	7/10/07 4:53	27.26666667	27.3
10-Jul-07	5:08:52 AM	7/10/07	7/10/07 5:08	27.28	27.16
10-Jul-07	5:24:13 AM	7/10/07	7/10/07 5:24	27.23333333	27.04
10-Jul-07	5:39:36 AM	7/10/07	7/10/07 5:39	27.14666667	26.88
10-Jul-07	5:54:56 AM	7/10/07	7/10/07 5:54	27.18666667	27.24666667
10-Jul-07	6:10:19 AM	7/10/07	7/10/07 6:10	27.2	27.65333333
10-Jul-07	6:25:40 AM	7/10/07	7/10/07 6:25	27.20666667	27.64
10-Jul-07	6:41:03 AM	7/10/07	7/10/07 6:41	27.2	27.46
10-Jul-07	6:56:24 AM	7/10/07	7/10/07 6:56	27.21333333	27.4
10-Jul-07	7:11:47 AM	7/10/07	7/10/07 7:11	27.20666667	27.31333333
10-Jul-07	7:27:08 AM	7/10/07	7/10/07 7:27	27.21333333	27.19333333
10-Jul-07	7:42:31 AM	7/10/07	7/10/07 7:42	27.22666667	27.16
10-Jul-07	7:57:51 AM	7/10/07	7/10/07 7:57	27.24	27.05333333
10-Jul-07	8:13:14 AM	7/10/07	7/10/07 8:13	27.28666667	27
10-Jul-07	8:28:37 AM	7/10/07	7/10/07 8:28	27.24	26.92666667
10-Jul-07	8:43:58 AM	7/10/07	7/10/07 8:43	27.26666667	26.86666667
10-Jul-07	8:59:21 AM	7/10/07	7/10/07 8:59	27.30666667	27.02
10-Jul-07	9:14:41 AM	7/10/07	7/10/07 9:14	27.38666667	27.60666667
10-Jul-07	9:30:04 AM	7/10/07	7/10/07 9:30	27.46	27.77333333
10-Jul-07	9:45:25 AM	7/10/07	7/10/07 9:45	27.58	27.70666667
10-Jul-07	10:00:48 AM	7/10/07	7/10/07 10:00	27.65333333	28.03333333
10-Jul-07	10:16:08 AM	7/10/07	7/10/07 10:16	27.80666667	28.52666667
10-Jul-07	10:31:31 AM	7/10/07	7/10/07 10:31	27.91333333	28.76
10-Jul-07	10:46:52 AM	7/10/07	7/10/07 10:46	27.98	28.71333333
10-Jul-07	11:02:22 AM	7/10/07	7/10/07 11:02	28.09333333	28.7
10-Jul-07	11:17:43 AM	7/10/07	7/10/07 11:17	28.22	28.69333333
10-Jul-07	11:33:06 AM	7/10/07	7/10/07 11:33	28.29333333	28.68
10-Jul-07	11:48:27 AM	7/10/07	7/10/07 11:48	28.35333333	28.66
10-Jul-07	12:03:50 PM	7/10/07	7/10/07 12:03	28.44	29.02666667
10-Jul-07	12:19:13 PM	7/10/07	7/10/07 12:19	28.54666667	29.42666667
10-Jul-07	12:34:34 PM	7/10/07	7/10/07 12:34	28.61333333	29.78666667
10-Jul-07	12:49:59 PM	7/10/07	7/10/07 12:49	28.71333333	29.74666667
10-Jul-07	1:05:19 PM	7/10/07	7/10/07 13:05	28.76666667	29.65333333
10-Jul-07	1:20:42 PM	7/10/07	7/10/07 13:20	28.83333333	29.57333333
10-Jul-07	1:36:03 PM	7/10/07	7/10/07 13:36	28.88666667	29.49333333
10-Jul-07	1:51:27 PM	7/10/07	7/10/07 13:51	28.87333333	29.52666667
10-Jul-07	2:06:48 PM	7/10/07	7/10/07 14:06	28.88	29.87333333
10-Jul-07	2:22:11 PM	7/10/07	7/10/07 14:22	28.88	30.18
10-Jul-07	2:37:32 PM	7/10/07	7/10/07 14:37	28.88	30.44666667
10-Jul-07	2:52:55 PM	7/10/07	7/10/07 14:52	28.89333333	30.68
10-Jul-07	3:08:15 PM	7/10/07	7/10/07 15:08	28.9	30.9
10-Jul-07	3:23:38 PM	7/10/07	7/10/07 15:23	28.90666667	31.02
10-Jul-07	3:38:59 PM	7/10/07	7/10/07 15:38	28.90666667	31.20666667
10-Jul-07	3:54:22 PM	7/10/07	7/10/07 15:54	28.90666667	31.33333333
10-Jul-07	4:09:45 PM	7/10/07	7/10/07 16:09	28.9	31.54666667
10-Jul-07	4:25:06 PM	7/10/07	7/10/07 16:25	28.92	31.73333333
10-Jul-07	4:40:29 PM	7/10/07	7/10/07 16:40	28.92	31.81333333
10-Jul-07	4:55:50 PM	7/10/07	7/10/07 16:55	28.91333333	31.31333333
10-Jul-07	5:11:12 PM	7/10/07	7/10/07 17:11	28.90666667	29.67333333
10-Jul-07	5:26:33 PM	7/10/07	7/10/07 17:26	28.88666667	28.21333333
10-Jul-07	5:41:57 PM	7/10/07	7/10/07 17:41	28.91333333	27.68
10-Jul-07	5:57:18 PM	7/10/07	7/10/07 17:57	28.88	27.46
10-Jul-07	6:12:41 PM	7/10/07	7/10/07 18:12	28.82666667	27.25333333
10-Jul-07	6:28:02 PM	7/10/07	7/10/07 18:28	28.72666667	27.08
10-Jul-07	6:43:25 PM	7/10/07	7/10/07 18:43	28.74	26.96
10-Jul-07	6:58:46 PM	7/10/07	7/10/07 18:58	28.72	27.04666667
10-Jul-07	7:14:10 PM	7/10/07	7/10/07 19:14	28.70666667	27.72666667
10-Jul-07	7:29:31 PM	7/10/07	7/10/07 19:29	28.66666667	27.58
10-Jul-07	7:44:54 PM	7/10/07	7/10/07 19:44	28.64	27.3
10-Jul-07	8:00:18 PM	7/10/07	7/10/07 20:00	28.52666667	27.14
10-Jul-07	8:15:39 PM	7/10/07	7/10/07 20:15	28.47333333	27.00666667
10-Jul-07	8:31:03 PM	7/10/07	7/10/07 20:31	28.42666667	26.90666667
10-Jul-07	8:46:24 PM	7/10/07	7/10/07 20:46	28.4	27.02
10-Jul-07	9:01:47 PM	7/10/07	7/10/07 21:01	28.31333333	27.67333333
10-Jul-07	9:17:09 PM	7/10/07	7/10/07 21:17	28.25333333	27.73333333
10-Jul-07	9:32:32 PM	7/10/07	7/10/07 21:32	28.20666667	27.56666667
10-Jul-07	9:47:54 PM	7/10/07	7/10/07 21:47	28.16	27.40666667
10-Jul-07	10:03:23 PM	7/10/07	7/10/07 22:03	28.10666667	27.31333333
10-Jul-07	10:18:44 PM	7/10/07	7/10/07 22:18	28.08	27.21333333
10-Jul-07	10:34:10 PM	7/10/07	7/10/07 22:34	28.04	27.15333333
10-Jul-07	10:49:32 PM	7/10/07	7/10/07 22:49	27.95333333	27.04
10-Jul-07	11:04:56 PM	7/10/07	7/10/07 23:04	27.94	26.93333333
10-Jul-07	11:20:17 PM	7/10/07	7/10/07 23:20	27.89333333	26.87333333
10-Jul-07	11:35:40 PM	7/10/07	7/10/07 23:35	27.85333333	27.50666667
10-Jul-07	11:51:04 PM	7/10/07	7/10/07 23:51	27.83333333	27.81111111
11-Jul-07	12:01:19 AM	7/11/07	7/11/07 0:01	27.78666667	27.65333333
11-Jul-07	12:16:40 AM	7/11/07	7/11/07 0:16	27.76	27.54666667
11-Jul-07	12:32:04 AM	7/11/07	7/11/07 0:32	27.72	27.4
11-Jul-07	12:47:25 AM	7/11/07	7/11/07 0:47	27.70666667	27.34
11-Jul-07	1:02:48 AM	7/11/07	7/11/07 1:02	27.69333333	27.22666667
11-Jul-07	1:18:10 AM	7/11/07	7/11/07 1:18	27.65333333	27.12666667
11-Jul-07	1:33:33 AM	7/11/07	7/11/07 1:33	27.62	27.07333333
11-Jul-07	1:48:55 AM	7/11/07	7/11/07 1:48	27.60666667	27.01333333
11-Jul-07	2:04:25 AM	7/11/07	7/11/07 2:04	27.57333333	26.9
11-Jul-07	2:19:47 AM	7/11/07	7/11/07 2:19	27.6	27.15333333
11-Jul-07	2:35:10 AM	7/11/07	7/11/07 2:35	27.6	27.76
11-Jul-07	2:50:31 AM	7/11/07	7/11/07 2:50	27.54	27.62666667
11-Jul-07	3:05:58 AM	7/11/07	7/11/07 3:05	27.56	27.5
12-Jul-07	11:23:06 AM	7/12/07	7/12/07 11:23	29.42666667	28.41333333
12-Jul-07	11:38:26 AM	7/12/07	7/12/07 11:38	28.90666667	28.46666667
12-Jul-07	11:53:49 AM	7/12/07	7/12/07 11:53	28.9	28.64666667
12-Jul-07	12:09:10 PM	7/12/07	7/12/07 12:09	28.92	29.46666667
12-Jul-07	12:24:32 PM	7/12/07	7/12/07 12:24	28.89333333	29.87333333
12-Jul-07	12:39:53 PM	7/12/07	7/12/07 12:39	28.89333333	29.76
12-Jul-07	12:55:17 PM	7/12/07	7/12/07 12:55	28.88666667	29.71333333
12-Jul-07	1:10:37 PM	7/12/07	7/12/07 13:10	28.88666667	29.66666667
12-Jul-07	1:25:59 PM	7/12/07	7/12/07 13:25	28.86666667	29.56
12-Jul-07	1:41:20 PM	7/12/07	7/12/07 13:41	28.86666667	29.45333333
12-Jul-07	1:56:46 PM	7/12/07	7/12/07 13:56	28.81333333	29.56
12-Jul-07	2:12:09 PM	7/12/07	7/12/07 14:12	28.81333333	30.27333333
12-Jul-07	2:27:29 PM	7/12/07	7/12/07 14:27	28.86	30.76666667
12-Jul-07	2:42:55 PM	7/12/07	7/12/07 14:42	28.88666667	30.65333333
12-Jul-07	2:58:16 PM	7/12/07	7/12/07 14:58	28.87333333	30.52
12-Jul-07	3:13:39 PM	7/12/07	7/12/07 15:13	28.9	30.46666667
12-Jul-07	3:28:59 PM	7/12/07	7/12/07 15:28	28.88666667	30.94666667
12-Jul-07	3:44:22 PM	7/12/07	7/12/07 15:44	28.85333333	31.26666667
12-Jul-07	3:59:43 PM	7/12/07	7/12/07 15:59	28.9	31.2
12-Jul-07	4:15:05 PM	7/12/07	7/12/07 16:15	28.9	31.12666667
12-Jul-07	4:30:26 PM	7/12/07	7/12/07 16:30	28.91333333	31.03333333
12-Jul-07	4:45:49 PM	7/12/07	7/12/07 16:45	28.89333333	30.98666667
12-Jul-07	5:01:17 PM	7/12/07	7/12/07 17:01	28.9	30.14
12-Jul-07	5:16:39 PM	7/12/07	7/12/07 17:16	28.92	28.71333333
12-Jul-07	5:32:02 PM	7/12/07	7/12/07 17:32	28.88	27.89333333
12-Jul-07	5:47:23 PM	7/12/07	7/12/07 17:47	28.85333333	27.88666667
12-Jul-07	6:02:46 PM	7/12/07	7/12/07 18:02	28.86666667	27.88
12-Jul-07	6:18:07 PM	7/12/07	7/12/07 18:18	28.86666667	27.77333333
12-Jul-07	6:33:30 PM	7/12/07	7/12/07 18:33	28.86666667	27.72666667
12-Jul-07	6:48:50 PM	7/12/07	7/12/07 18:48	28.84	27.58
12-Jul-07	7:04:13 PM	7/12/07	7/12/07 19:04	28.80666667	27.5
12-Jul-07	7:19:34 PM	7/12/07	7/12/07 19:19	28.81333333	27.5
12-Jul-07	7:34:59 PM	7/12/07	7/12/07 19:34	28.79333333	27.42
12-Jul-07	7:50:20 PM	7/12/07	7/12/07 19:50	28.83333333	27.40666667
12-Jul-07	8:05:43 PM	7/12/07	7/12/07 20:05	28.8	27.36666667
12-Jul-07	8:21:04 PM	7/12/07	7/12/07 20:21	28.8	27.28666667
12-Jul-07	8:36:27 PM	7/12/07	7/12/07 20:36	28.73333333	27.18
12-Jul-07	8:51:47 PM	7/12/07	7/12/07 20:51	28.62	27.00666667
12-Jul-07	9:07:10 PM	7/12/07	7/12/07 21:07	28.52	26.89333333
12-Jul-07	9:22:33 PM	7/12/07	7/12/07 21:22	28.49333333	27.16
12-Jul-07	9:37:53 PM	7/12/07	7/12/07 21:37	28.45333333	27.79333333
12-Jul-07	9:53:16 PM	7/12/07	7/12/07 21:53	28.4	27.65333333
12-Jul-07	10:08:37 PM	7/12/07	7/12/07 22:08	28.32666667	27.40666667
12-Jul-07	10:24:03 PM	7/12/07	7/12/07 22:24	28.24666667	27.14
12-Jul-07	10:39:23 PM	7/12/07	7/12/07 22:39	28.18	26.94
12-Jul-07	10:54:49 PM	7/12/07	7/12/07 22:54	28.12666667	26.89333333
12-Jul-07	11:10:09 PM	7/12/07	7/12/07 23:10	28.06	27.48666667
12-Jul-07	11:25:32 PM	7/12/07	7/12/07 23:25	27.98666667	27.82
12-Jul-07	11:40:53 PM	7/12/07	7/12/07 23:40	27.91333333	27.58
12-Jul-07	11:56:16 PM	7/12/07	7/12/07 23:56	27.9	27.4
13-Jul-07	12:01:22 AM	7/13/07	7/13/07 0:01	27.82	27.28666667
13-Jul-07	12:16:45 AM	7/13/07	7/13/07 0:16	27.70666667	27.11333333
13-Jul-07	12:32:06 AM	7/13/07	7/13/07 0:32	27.60666667	26.9
13-Jul-07	12:47:31 AM	7/13/07	7/13/07 0:47	27.54666667	27.35333333
13-Jul-07	1:02:54 AM	7/13/07	7/13/07 1:02	27.51333333	27.77333333
13-Jul-07	1:18:15 AM	7/13/07	7/13/07 1:18	27.45333333	27.57333333
13-Jul-07	1:33:38 AM	7/13/07	7/13/07 1:33	27.39333333	27.32
13-Jul-07	1:48:59 AM	7/13/07	7/13/07 1:48	27.30666667	27.14
13-Jul-07	2:04:22 AM	7/13/07	7/13/07 2:04	27.22666667	26.86666667
13-Jul-07	2:19:46 AM	7/13/07	7/13/07 2:19	27.18666667	27.34666667
13-Jul-07	2:35:09 AM	7/13/07	7/13/07 2:35	27.16666667	27.74
13-Jul-07	2:50:30 AM	7/13/07	7/13/07 2:50	27.14666667	27.53333333
13-Jul-07	3:05:53 AM	7/13/07	7/13/07 3:05	27.05333333	27.36
13-Jul-07	3:21:14 AM	7/13/07	7/13/07 3:21	27.04666667	27.22666667
13-Jul-07	3:36:37 AM	7/13/07	7/13/07 3:36	27.04666667	27.11333333
13-Jul-07	3:51:58 AM	7/13/07	7/13/07 3:51	27.02666667	27.04666667
13-Jul-07	4:07:28 AM	7/13/07	7/13/07 4:07	27.05333333	26.92
13-Jul-07	4:22:49 AM	7/13/07	7/13/07 4:22	27.04666667	26.87333333
13-Jul-07	4:38:15 AM	7/13/07	7/13/07 4:38	27.04	26.92666667
13-Jul-07	4:53:38 AM	7/13/07	7/13/07 4:53	27.04666667	27.59333333
13-Jul-07	5:08:59 AM	7/13/07	7/13/07 5:08	27.1	27.76666667
13-Jul-07	5:24:22 AM	7/13/07	7/13/07 5:24	27	27.57333333
13-Jul-07	5:39:43 AM	7/13/07	7/13/07 5:39	27.05333333	27.47333333
13-Jul-07	5:55:06 AM	7/13/07	7/13/07 5:55	27.02666667	27.38666667
13-Jul-07	6:10:34 AM	7/13/07	7/13/07 6:10	27.03333333	27.34
13-Jul-07	6:25:57 AM	7/13/07	7/13/07 6:25	27.02	27.20666667
13-Jul-07	6:41:18 AM	7/13/07	7/13/07 6:41	27.07333333	27.17333333
13-Jul-07	6:56:41 AM	7/13/07	7/13/07 6:56	27.10666667	27.15333333
13-Jul-07	7:12:05 AM	7/13/07	7/13/07 7:12	27.12666667	27.03333333
13-Jul-07	7:27:28 AM	7/13/07	7/13/07 7:27	27.14	27.01333333
13-Jul-07	7:42:49 AM	7/13/07	7/13/07 7:42	27.19333333	26.94666667
13-Jul-07	7:58:12 AM	7/13/07	7/13/07 7:58	27.21333333	26.88666667
13-Jul-07	8:13:32 AM	7/13/07	7/13/07 8:13	27.24666667	26.9
13-Jul-07	8:28:55 AM	7/13/07	7/13/07 8:28	27.28666667	26.88
13-Jul-07	8:44:18 AM	7/13/07	7/13/07 8:44	27.32	26.84
13-Jul-07	8:59:40 AM	7/13/07	7/13/07 8:59	27.34666667	27.37333333
13-Jul-07	9:15:03 AM	7/13/07	7/13/07 9:15	27.48666667	27.84666667
13-Jul-07	9:30:24 AM	7/13/07	7/13/07 9:30	27.62666667	27.89333333
